(phone,memory,color,state,daytime,price)
('iPhone XR',256,'Amarillo','Buen estado','2021/01/02 22:25:46',632),
('iPhone XR',256,'Amarillo','Muy bueno','2021/01/02 22:25:46',NULL),
('iPhone XR',256,'Amarillo','Impecable','2021/01/02 22:25:46',630),
('iPhone XR',256,'Blanco','Stallone','2021/01/02 22:25:57',580),
('iPhone XR',256,'Blanco','Correcto','2021/01/02 22:25:57',664),
('iPhone XR',256,'Blanco','Buen estado','2021/01/02 22:25:57',NULL),
('iPhone XR',256,'Blanco','Muy bueno','2021/01/02 22:25:57',607),
('iPhone XR',256,'Blanco','Impecable','2021/01/02 22:25:57',598),
('iPhone XS',64,'Gris','Stallone','2021/01/02 22:26:08',474),
('iPhone XS',64,'Gris','Correcto','2021/01/02 22:26:08',475),
('iPhone XS',64,'Gris','Buen estado','2021/01/02 22:26:08',505),
('iPhone XS',64,'Gris','Muy bueno','2021/01/02 22:26:08',505),
('iPhone XS',64,'Gris','Impecable','2021/01/02 22:26:08',511),
('iPhone XS',64,'Oro','Stallone','2021/01/02 22:26:19',470),
('iPhone XS',64,'Oro','Correcto','2021/01/02 22:26:19',479),
('iPhone XS',64,'Oro','Buen estado','2021/01/02 22:26:19',501),
('iPhone XS',64,'Oro','Muy bueno','2021/01/02 22:26:19',500),
('iPhone XS',64,'Oro','Impecable','2021/01/02 22:26:19',509),
('iPhone XS',64,'Plata','Stallone','2021/01/02 22:26:30',476),
('iPhone XS',64,'Plata','Correcto','2021/01/02 22:26:30',444),
('iPhone XS',64,'Plata','Buen estado','2021/01/02 22:26:30',480),
('iPhone XS',64,'Plata','Muy bueno','2021/01/02 22:26:30',520),
('iPhone XS',64,'Plata','Impecable','2021/01/02 22:26:30',495),
('iPhone XS',256,'Gris','Stallone','2021/01/02 22:26:42',525),
('iPhone XS',256,'Gris','Correcto','2021/01/02 22:26:42',544),
('iPhone XS',256,'Gris','Buen estado','2021/01/02 22:26:42',686),
('iPhone XS',256,'Gris','Muy bueno','2021/01/02 22:26:42',579),
('iPhone XS',256,'Gris','Impecable','2021/01/02 22:26:42',602),
('iPhone XS',256,'Oro','Stallone','2021/01/02 22:26:52',528),
('iPhone XS',256,'Oro','Correcto','2021/01/02 22:26:52',539),
('iPhone XS',256,'Oro','Buen estado','2021/01/02 22:26:52',560),
('iPhone XS',256,'Oro','Muy bueno','2021/01/02 22:26:52',530),
('iPhone XS',256,'Oro','Impecable','2021/01/02 22:26:52',599),
('iPhone XS',256,'Plata','Stallone','2021/01/02 22:27:03',533),
('iPhone XS',256,'Plata','Correcto','2021/01/02 22:27:03',550),
('iPhone XS',256,'Plata','Buen estado','2021/01/02 22:27:03',675),
('iPhone XS',256,'Plata','Muy bueno','2021/01/02 22:27:03',587),
('iPhone XS',256,'Plata','Impecable','2021/01/02 22:27:03',592),
('iPhone 11',64,'Negro','Stallone','2021/01/02 22:27:14',583),
('iPhone 11',64,'Negro','Correcto','2021/01/02 22:27:14',589),
('iPhone 11',64,'Negro','Buen estado','2021/01/02 22:27:14',585),
('iPhone 11',64,'Negro','Muy bueno','2021/01/02 22:27:14',591),
('iPhone 11',64,'Negro','Impecable','2021/01/02 22:27:14',638),
('iPhone 11',64,'Rojo','Stallone','2021/01/02 22:27:26',576),
('iPhone 11',64,'Rojo','Correcto','2021/01/02 22:27:26',557),
('iPhone 11',64,'Rojo','Buen estado','2021/01/02 22:27:26',571),
('iPhone 11',64,'Rojo','Muy bueno','2021/01/02 22:27:26',599),
('iPhone 11',64,'Rojo','Impecable','2021/01/02 22:27:26',614),
('iPhone 11',64,'Amarillo','Stallone','2021/01/02 22:27:38',NULL),
('iPhone 11',64,'Amarillo','Correcto','2021/01/02 22:27:38',589),
('iPhone 11',64,'Amarillo','Buen estado','2021/01/02 22:27:38',595),
('iPhone 11',64,'Amarillo','Muy bueno','2021/01/02 22:27:38',613),
('iPhone 11',64,'Amarillo','Impecable','2021/01/02 22:27:38',657),
('iPhone 11',64,'Verde','Stallone','2021/01/02 22:27:49',599),
('iPhone 11',64,'Verde','Correcto','2021/01/02 22:27:49',589),
('iPhone 11',64,'Verde','Buen estado','2021/01/02 22:27:49',597),
('iPhone 11',64,'Verde','Muy bueno','2021/01/02 22:27:49',619),
('iPhone 11',64,'Verde','Impecable','2021/01/02 22:27:49',617),
('iPhone 11',64,'Violeta','Stallone','2021/01/02 22:28:01',603),
('iPhone 11',64,'Violeta','Correcto','2021/01/02 22:28:01',589),
('iPhone 11',64,'Violeta','Buen estado','2021/01/02 22:28:01',603),
('iPhone 11',64,'Violeta','Muy bueno','2021/01/02 22:28:01',632),
('iPhone 11',64,'Violeta','Impecable','2021/01/02 22:28:01',NULL),
('iPhone 11',64,'Blanco','Stallone','2021/01/02 22:28:13',585),
('iPhone 11',64,'Blanco','Correcto','2021/01/02 22:28:13',599),
('iPhone 11',64,'Blanco','Buen estado','2021/01/02 22:28:13',618),
('iPhone 11',64,'Blanco','Muy bueno','2021/01/02 22:28:13',613),
('iPhone 11',64,'Blanco','Impecable','2021/01/02 22:28:13',NULL),
('iPhone 11',128,'Negro','Stallone','2021/01/02 22:28:25',675),
('iPhone 11',128,'Negro','Correcto','2021/01/02 22:28:25',650),
('iPhone 11',128,'Negro','Buen estado','2021/01/02 22:28:25',675),
('iPhone 11',128,'Negro','Muy bueno','2021/01/02 22:28:25',675),
('iPhone 11',128,'Negro','Impecable','2021/01/02 22:28:25',731),
('iPhone 11',128,'Rojo','Stallone','2021/01/02 22:28:37',623),
('iPhone 11',128,'Rojo','Correcto','2021/01/02 22:28:37',629),
('iPhone 11',128,'Rojo','Buen estado','2021/01/02 22:28:37',620),
('iPhone 11',128,'Rojo','Muy bueno','2021/01/02 22:28:37',628),
('iPhone 11',128,'Rojo','Impecable','2021/01/02 22:28:37',663),
('iPhone 11',128,'Amarillo','Stallone','2021/01/02 22:28:48',NULL),
('iPhone 11',128,'Amarillo','Correcto','2021/01/02 22:28:48',649),
('iPhone 11',128,'Amarillo','Buen estado','2021/01/02 22:28:48',640),
('iPhone 11',128,'Amarillo','Muy bueno','2021/01/02 22:28:48',669),
('iPhone 11',128,'Amarillo','Impecable','2021/01/02 22:28:48',NULL),
('iPhone 11',128,'Verde','Stallone','2021/01/02 22:29:00',630),
('iPhone 11',128,'Verde','Correcto','2021/01/02 22:29:00',649),
('iPhone 11',128,'Verde','Buen estado','2021/01/02 22:29:00',625),
('iPhone 11',128,'Verde','Muy bueno','2021/01/02 22:29:00',648),
('iPhone 11',128,'Verde','Impecable','2021/01/02 22:29:00',669),
('iPhone 11',128,'Violeta','Stallone','2021/01/02 22:29:10',NULL),
('iPhone 11',128,'Violeta','Correcto','2021/01/02 22:29:10',NULL),
('iPhone 11',128,'Violeta','Buen estado','2021/01/02 22:29:10',669),
('iPhone 11',128,'Violeta','Muy bueno','2021/01/02 22:29:10',669),
('iPhone 11',128,'Violeta','Impecable','2021/01/02 22:29:10',699),
('iPhone 11',128,'Blanco','Stallone','2021/01/02 22:29:21',639),
('iPhone 11',128,'Blanco','Correcto','2021/01/02 22:29:21',650),
('iPhone 11',128,'Blanco','Buen estado','2021/01/02 22:29:21',649),
('iPhone 11',128,'Blanco','Muy bueno','2021/01/02 22:29:21',669),
('iPhone 11',128,'Blanco','Impecable','2021/01/02 22:29:21',NULL),
('iPhone XR',64,'Negro','Stallone','2021/01/02 23:22:41',434),
('iPhone XR',64,'Negro','Correcto','2021/01/02 23:22:41',435),
('iPhone XR',64,'Negro','Buen estado','2021/01/02 23:22:41',432),
('iPhone XR',64,'Negro','Muy bueno','2021/01/02 23:22:41',433),
('iPhone XR',64,'Negro','Impecable','2021/01/02 23:22:41',474),
('iPhone XR',64,'Rojo','Stallone','2021/01/02 23:22:53',417),
('iPhone XR',64,'Rojo','Correcto','2021/01/02 23:22:53',434),
('iPhone XR',64,'Rojo','Buen estado','2021/01/02 23:22:53',439),
('iPhone XR',64,'Rojo','Muy bueno','2021/01/02 23:22:53',454),
('iPhone XR',64,'Rojo','Impecable','2021/01/02 23:22:53',489),
('iPhone XR',64,'Coral','Stallone','2021/01/02 23:23:04',459),
('iPhone XR',64,'Coral','Correcto','2021/01/02 23:23:04',439),
('iPhone XR',64,'Coral','Buen estado','2021/01/02 23:23:04',449),
('iPhone XR',64,'Coral','Muy bueno','2021/01/02 23:23:04',446),
('iPhone XR',64,'Coral','Impecable','2021/01/02 23:23:04',484),
('iPhone XR',64,'Azul','Stallone','2021/01/02 23:23:16',449),
('iPhone XR',64,'Azul','Correcto','2021/01/02 23:23:16',458),
('iPhone XR',64,'Azul','Buen estado','2021/01/02 23:23:16',453),
('iPhone XR',64,'Azul','Muy bueno','2021/01/02 23:23:16',459),
('iPhone XR',64,'Azul','Impecable','2021/01/02 23:23:16',488),
('iPhone XR',64,'Amarillo','Stallone','2021/01/02 23:23:28',NULL),
('iPhone XR',64,'Amarillo','Correcto','2021/01/02 23:23:28',489),
('iPhone XR',64,'Amarillo','Buen estado','2021/01/02 23:23:28',466),
('iPhone XR',64,'Amarillo','Muy bueno','2021/01/02 23:23:28',466),
('iPhone XR',64,'Amarillo','Impecable','2021/01/02 23:23:28',489),
('iPhone XR',64,'Blanco','Stallone','2021/01/02 23:23:39',NULL),
('iPhone XR',64,'Blanco','Correcto','2021/01/02 23:23:39',450),
('iPhone XR',64,'Blanco','Buen estado','2021/01/02 23:23:39',459),
('iPhone XR',64,'Blanco','Muy bueno','2021/01/02 23:23:39',459),
('iPhone XR',64,'Blanco','Impecable','2021/01/02 23:23:39',488),
('iPhone XR',128,'Negro','Stallone','2021/01/02 23:23:52',482),
('iPhone XR',128,'Negro','Correcto','2021/01/02 23:23:52',NULL),
('iPhone XR',128,'Negro','Buen estado','2021/01/02 23:23:52',519),
('iPhone XR',128,'Negro','Muy bueno','2021/01/02 23:23:52',531),
('iPhone XR',128,'Negro','Impecable','2021/01/02 23:23:52',539),
('iPhone XR',128,'Rojo','Stallone','2021/01/02 23:24:04',482),
('iPhone XR',128,'Rojo','Correcto','2021/01/02 23:24:04',NULL),
('iPhone XR',128,'Rojo','Buen estado','2021/01/02 23:24:04',499),
('iPhone XR',128,'Rojo','Muy bueno','2021/01/02 23:24:04',499),
('iPhone XR',128,'Rojo','Impecable','2021/01/02 23:24:04',542),
('iPhone XR',128,'Coral','Stallone','2021/01/02 23:24:16',462),
('iPhone XR',128,'Coral','Correcto','2021/01/02 23:24:16',NULL),
('iPhone XR',128,'Coral','Buen estado','2021/01/02 23:24:16',460),
('iPhone XR',128,'Coral','Muy bueno','2021/01/02 23:24:16',499),
('iPhone XR',128,'Coral','Impecable','2021/01/02 23:24:16',573),
('iPhone XR',128,'Azul','Stallone','2021/01/02 23:24:27',NULL),
('iPhone XR',128,'Azul','Correcto','2021/01/02 23:24:27',583),
('iPhone XR',128,'Azul','Buen estado','2021/01/02 23:24:27',489),
('iPhone XR',128,'Azul','Muy bueno','2021/01/02 23:24:27',499),
('iPhone XR',128,'Azul','Impecable','2021/01/02 23:24:27',525),
('iPhone XR',128,'Amarillo','Stallone','2021/01/02 23:24:38',544),
('iPhone XR',128,'Amarillo','Correcto','2021/01/02 23:24:38',NULL),
('iPhone XR',128,'Amarillo','Buen estado','2021/01/02 23:24:38',NULL),
('iPhone XR',128,'Amarillo','Muy bueno','2021/01/02 23:24:38',536),
('iPhone XR',128,'Amarillo','Impecable','2021/01/02 23:24:38',587),
('iPhone XR',128,'Blanco','Stallone','2021/01/02 23:24:49',NULL),
('iPhone XR',128,'Blanco','Correcto','2021/01/02 23:24:49',512),
('iPhone XR',128,'Blanco','Buen estado','2021/01/02 23:24:49',509),
('iPhone XR',128,'Blanco','Muy bueno','2021/01/02 23:24:49',531),
('iPhone XR',128,'Blanco','Impecable','2021/01/02 23:24:49',528),
('iPhone XR',256,'Negro','Stallone','2021/01/02 23:25:01',524),
('iPhone XR',256,'Negro','Correcto','2021/01/02 23:25:01',543),
('iPhone XR',256,'Negro','Buen estado','2021/01/02 23:25:01',569),
('iPhone XR',256,'Negro','Muy bueno','2021/01/02 23:25:01',NULL),
('iPhone XR',256,'Negro','Impecable','2021/01/02 23:25:01',598),
('iPhone XR',256,'Rojo','Stallone','2021/01/02 23:25:12',NULL),
('iPhone XR',256,'Rojo','Correcto','2021/01/02 23:25:12',NULL),
('iPhone XR',256,'Rojo','Buen estado','2021/01/02 23:25:12',549),
('iPhone XR',256,'Rojo','Muy bueno','2021/01/02 23:25:12',NULL),
('iPhone XR',256,'Rojo','Impecable','2021/01/02 23:25:12',599),
('iPhone XR',256,'Coral','Stallone','2021/01/02 23:25:24',NULL),
('iPhone XR',256,'Coral','Correcto','2021/01/02 23:25:24',NULL),
('iPhone XR',256,'Coral','Buen estado','2021/01/02 23:25:24',NULL),
('iPhone XR',256,'Coral','Muy bueno','2021/01/02 23:25:24',589),
('iPhone XR',256,'Coral','Impecable','2021/01/02 23:25:24',610),
('iPhone XR',256,'Azul','Stallone','2021/01/02 23:25:36',NULL),
('iPhone XR',256,'Azul','Correcto','2021/01/02 23:25:36',NULL),
('iPhone XR',256,'Azul','Buen estado','2021/01/02 23:25:36',544),
('iPhone XR',256,'Azul','Muy bueno','2021/01/02 23:25:36',NULL),
('iPhone XR',256,'Azul','Impecable','2021/01/02 23:25:36',596),
('iPhone XR',256,'Amarillo','Stallone','2021/01/02 23:25:47',NULL),
('iPhone XR',256,'Amarillo','Correcto','2021/01/02 23:25:47',NULL),
('iPhone XR',256,'Amarillo','Buen estado','2021/01/02 23:25:47',632),
('iPhone XR',256,'Amarillo','Muy bueno','2021/01/02 23:25:47',NULL),
('iPhone XR',256,'Amarillo','Impecable','2021/01/02 23:25:47',630),
('iPhone XR',256,'Blanco','Stallone','2021/01/02 23:25:58',580),
('iPhone XR',256,'Blanco','Correcto','2021/01/02 23:25:58',664),
('iPhone XR',256,'Blanco','Buen estado','2021/01/02 23:25:58',NULL),
('iPhone XR',256,'Blanco','Muy bueno','2021/01/02 23:25:58',607),
('iPhone XR',256,'Blanco','Impecable','2021/01/02 23:25:58',598),
('iPhone XS',64,'Gris','Stallone','2021/01/02 23:26:10',474),
('iPhone XS',64,'Gris','Correcto','2021/01/02 23:26:10',475),
('iPhone XS',64,'Gris','Buen estado','2021/01/02 23:26:10',505),
('iPhone XS',64,'Gris','Muy bueno','2021/01/02 23:26:10',505),
('iPhone XS',64,'Gris','Impecable','2021/01/02 23:26:10',495),
('iPhone XS',64,'Oro','Stallone','2021/01/02 23:26:21',470),
('iPhone XS',64,'Oro','Correcto','2021/01/02 23:26:21',479),
('iPhone XS',64,'Oro','Buen estado','2021/01/02 23:26:21',501),
('iPhone XS',64,'Oro','Muy bueno','2021/01/02 23:26:21',506),
('iPhone XS',64,'Oro','Impecable','2021/01/02 23:26:21',509),
('iPhone XS',64,'Plata','Stallone','2021/01/02 23:26:34',476),
('iPhone XS',64,'Plata','Correcto','2021/01/02 23:26:34',444),
('iPhone XS',64,'Plata','Buen estado','2021/01/02 23:26:34',500),
('iPhone XS',64,'Plata','Muy bueno','2021/01/02 23:26:34',520),
('iPhone XS',64,'Plata','Impecable','2021/01/02 23:26:34',495),
('iPhone XS',256,'Gris','Stallone','2021/01/02 23:26:44',525),
('iPhone XS',256,'Gris','Correcto','2021/01/02 23:26:44',561),
('iPhone XS',256,'Gris','Buen estado','2021/01/02 23:26:44',686),
('iPhone XS',256,'Gris','Muy bueno','2021/01/02 23:26:44',579),
('iPhone XS',256,'Gris','Impecable','2021/01/02 23:26:44',602),
('iPhone XS',256,'Oro','Stallone','2021/01/02 23:26:56',528),
('iPhone XS',256,'Oro','Correcto','2021/01/02 23:26:56',539),
('iPhone XS',256,'Oro','Buen estado','2021/01/02 23:26:56',560),
('iPhone XS',256,'Oro','Muy bueno','2021/01/02 23:26:56',530),
('iPhone XS',256,'Oro','Impecable','2021/01/02 23:26:56',599),
('iPhone XS',256,'Plata','Stallone','2021/01/02 23:27:07',533),
('iPhone XS',256,'Plata','Correcto','2021/01/02 23:27:07',550),
('iPhone XS',256,'Plata','Buen estado','2021/01/02 23:27:07',675),
('iPhone XS',256,'Plata','Muy bueno','2021/01/02 23:27:07',587),
('iPhone XS',256,'Plata','Impecable','2021/01/02 23:27:07',592),
('iPhone 11',64,'Negro','Stallone','2021/01/02 23:27:18',583),
('iPhone 11',64,'Negro','Correcto','2021/01/02 23:27:18',589),
('iPhone 11',64,'Negro','Buen estado','2021/01/02 23:27:18',585),
('iPhone 11',64,'Negro','Muy bueno','2021/01/02 23:27:18',591),
('iPhone 11',64,'Negro','Impecable','2021/01/02 23:27:18',638),
('iPhone 11',64,'Rojo','Stallone','2021/01/02 23:27:29',576),
('iPhone 11',64,'Rojo','Correcto','2021/01/02 23:27:29',557),
('iPhone 11',64,'Rojo','Buen estado','2021/01/02 23:27:29',571),
('iPhone 11',64,'Rojo','Muy bueno','2021/01/02 23:27:29',599),
('iPhone 11',64,'Rojo','Impecable','2021/01/02 23:27:29',614),
('iPhone 11',64,'Amarillo','Stallone','2021/01/02 23:27:40',NULL),
('iPhone 11',64,'Amarillo','Correcto','2021/01/02 23:27:40',589),
('iPhone 11',64,'Amarillo','Buen estado','2021/01/02 23:27:40',595),
('iPhone 11',64,'Amarillo','Muy bueno','2021/01/02 23:27:40',613),
('iPhone 11',64,'Amarillo','Impecable','2021/01/02 23:27:40',657),
('iPhone 11',64,'Verde','Stallone','2021/01/02 23:27:53',599),
('iPhone 11',64,'Verde','Correcto','2021/01/02 23:27:53',589),
('iPhone 11',64,'Verde','Buen estado','2021/01/02 23:27:53',597),
('iPhone 11',64,'Verde','Muy bueno','2021/01/02 23:27:53',619),
('iPhone 11',64,'Verde','Impecable','2021/01/02 23:27:53',617),
('iPhone 11',64,'Violeta','Stallone','2021/01/02 23:28:05',603),
('iPhone 11',64,'Violeta','Correcto','2021/01/02 23:28:05',589),
('iPhone 11',64,'Violeta','Buen estado','2021/01/02 23:28:05',618),
('iPhone 11',64,'Violeta','Muy bueno','2021/01/02 23:28:05',632),
('iPhone 11',64,'Violeta','Impecable','2021/01/02 23:28:05',NULL),
('iPhone 11',64,'Blanco','Stallone','2021/01/02 23:28:16',585),
('iPhone 11',64,'Blanco','Correcto','2021/01/02 23:28:16',599),
('iPhone 11',64,'Blanco','Buen estado','2021/01/02 23:28:16',618),
('iPhone 11',64,'Blanco','Muy bueno','2021/01/02 23:28:16',610),
('iPhone 11',64,'Blanco','Impecable','2021/01/02 23:28:16',NULL),
('iPhone 11',128,'Negro','Stallone','2021/01/02 23:28:29',675),
('iPhone 11',128,'Negro','Correcto','2021/01/02 23:28:29',650),
('iPhone 11',128,'Negro','Buen estado','2021/01/02 23:28:29',675),
('iPhone 11',128,'Negro','Muy bueno','2021/01/02 23:28:29',675),
('iPhone 11',128,'Negro','Impecable','2021/01/02 23:28:29',731),
('iPhone 11',128,'Rojo','Stallone','2021/01/02 23:28:41',623),
('iPhone 11',128,'Rojo','Correcto','2021/01/02 23:28:41',629),
('iPhone 11',128,'Rojo','Buen estado','2021/01/02 23:28:41',620),
('iPhone 11',128,'Rojo','Muy bueno','2021/01/02 23:28:41',628),
('iPhone 11',128,'Rojo','Impecable','2021/01/02 23:28:41',690),
('iPhone 11',128,'Amarillo','Stallone','2021/01/02 23:28:52',NULL),
('iPhone 11',128,'Amarillo','Correcto','2021/01/02 23:28:52',649),
('iPhone 11',128,'Amarillo','Buen estado','2021/01/02 23:28:52',640),
('iPhone 11',128,'Amarillo','Muy bueno','2021/01/02 23:28:52',669),
('iPhone 11',128,'Amarillo','Impecable','2021/01/02 23:28:52',NULL),
('iPhone 11',128,'Verde','Stallone','2021/01/02 23:29:03',630),
('iPhone 11',128,'Verde','Correcto','2021/01/02 23:29:03',649),
('iPhone 11',128,'Verde','Buen estado','2021/01/02 23:29:03',625),
('iPhone 11',128,'Verde','Muy bueno','2021/01/02 23:29:03',648),
('iPhone 11',128,'Verde','Impecable','2021/01/02 23:29:03',731),
('iPhone 11',128,'Violeta','Stallone','2021/01/02 23:29:16',NULL),
('iPhone 11',128,'Violeta','Correcto','2021/01/02 23:29:16',NULL),
('iPhone 11',128,'Violeta','Buen estado','2021/01/02 23:29:16',669),
('iPhone 11',128,'Violeta','Muy bueno','2021/01/02 23:29:16',669),
('iPhone 11',128,'Violeta','Impecable','2021/01/02 23:29:16',699),
('iPhone 11',128,'Blanco','Stallone','2021/01/02 23:29:27',639),
('iPhone 11',128,'Blanco','Correcto','2021/01/02 23:29:27',650),
('iPhone 11',128,'Blanco','Buen estado','2021/01/02 23:29:27',649),
('iPhone 11',128,'Blanco','Muy bueno','2021/01/02 23:29:27',669),
('iPhone 11',128,'Blanco','Impecable','2021/01/02 23:29:27',NULL),
('iPhone XR',64,'Negro','Stallone','2021/01/03 00:22:40',449),
('iPhone XR',64,'Negro','Correcto','2021/01/03 00:22:40',435),
('iPhone XR',64,'Negro','Buen estado','2021/01/03 00:22:40',432),
('iPhone XR',64,'Negro','Muy bueno','2021/01/03 00:22:40',433),
('iPhone XR',64,'Negro','Impecable','2021/01/03 00:22:40',474),
('iPhone XR',64,'Rojo','Stallone','2021/01/03 00:22:54',417),
('iPhone XR',64,'Rojo','Correcto','2021/01/03 00:22:54',434),
('iPhone XR',64,'Rojo','Buen estado','2021/01/03 00:22:54',439),
('iPhone XR',64,'Rojo','Muy bueno','2021/01/03 00:22:54',454),
('iPhone XR',64,'Rojo','Impecable','2021/01/03 00:22:54',489),
('iPhone XR',64,'Coral','Stallone','2021/01/03 00:23:05',459),
('iPhone XR',64,'Coral','Correcto','2021/01/03 00:23:05',449),
('iPhone XR',64,'Coral','Buen estado','2021/01/03 00:23:05',449),
('iPhone XR',64,'Coral','Muy bueno','2021/01/03 00:23:05',446),
('iPhone XR',64,'Coral','Impecable','2021/01/03 00:23:05',484),
('iPhone XR',64,'Azul','Stallone','2021/01/03 00:23:17',449),
('iPhone XR',64,'Azul','Correcto','2021/01/03 00:23:17',449),
('iPhone XR',64,'Azul','Buen estado','2021/01/03 00:23:17',453),
('iPhone XR',64,'Azul','Muy bueno','2021/01/03 00:23:17',459),
('iPhone XR',64,'Azul','Impecable','2021/01/03 00:23:17',488),
('iPhone XR',64,'Amarillo','Stallone','2021/01/03 00:23:29',NULL),
('iPhone XR',64,'Amarillo','Correcto','2021/01/03 00:23:29',489),
('iPhone XR',64,'Amarillo','Buen estado','2021/01/03 00:23:29',466),
('iPhone XR',64,'Amarillo','Muy bueno','2021/01/03 00:23:29',466),
('iPhone XR',64,'Amarillo','Impecable','2021/01/03 00:23:29',489),
('iPhone XR',64,'Blanco','Stallone','2021/01/03 00:23:40',NULL),
('iPhone XR',64,'Blanco','Correcto','2021/01/03 00:23:40',450),
('iPhone XR',64,'Blanco','Buen estado','2021/01/03 00:23:40',459),
('iPhone XR',64,'Blanco','Muy bueno','2021/01/03 00:23:40',459),
('iPhone XR',64,'Blanco','Impecable','2021/01/03 00:23:40',488),
('iPhone XR',128,'Negro','Stallone','2021/01/03 00:23:52',482),
('iPhone XR',128,'Negro','Correcto','2021/01/03 00:23:52',NULL),
('iPhone XR',128,'Negro','Buen estado','2021/01/03 00:23:52',519),
('iPhone XR',128,'Negro','Muy bueno','2021/01/03 00:23:52',531),
('iPhone XR',128,'Negro','Impecable','2021/01/03 00:23:52',539),
('iPhone XR',128,'Rojo','Stallone','2021/01/03 00:24:04',482),
('iPhone XR',128,'Rojo','Correcto','2021/01/03 00:24:04',489),
('iPhone XR',128,'Rojo','Buen estado','2021/01/03 00:24:04',499),
('iPhone XR',128,'Rojo','Muy bueno','2021/01/03 00:24:04',499),
('iPhone XR',128,'Rojo','Impecable','2021/01/03 00:24:04',542),
('iPhone XR',128,'Coral','Stallone','2021/01/03 00:24:16',462),
('iPhone XR',128,'Coral','Correcto','2021/01/03 00:24:16',489),
('iPhone XR',128,'Coral','Buen estado','2021/01/03 00:24:16',460),
('iPhone XR',128,'Coral','Muy bueno','2021/01/03 00:24:16',499),
('iPhone XR',128,'Coral','Impecable','2021/01/03 00:24:16',573),
('iPhone XR',128,'Azul','Stallone','2021/01/03 00:24:27',NULL),
('iPhone XR',128,'Azul','Correcto','2021/01/03 00:24:27',489),
('iPhone XR',128,'Azul','Buen estado','2021/01/03 00:24:27',489),
('iPhone XR',128,'Azul','Muy bueno','2021/01/03 00:24:27',499),
('iPhone XR',128,'Azul','Impecable','2021/01/03 00:24:27',525),
('iPhone XR',128,'Amarillo','Stallone','2021/01/03 00:24:38',544),
('iPhone XR',128,'Amarillo','Correcto','2021/01/03 00:24:38',NULL),
('iPhone XR',128,'Amarillo','Buen estado','2021/01/03 00:24:38',NULL),
('iPhone XR',128,'Amarillo','Muy bueno','2021/01/03 00:24:38',536),
('iPhone XR',128,'Amarillo','Impecable','2021/01/03 00:24:38',587),
('iPhone XR',128,'Blanco','Stallone','2021/01/03 00:24:50',NULL),
('iPhone XR',128,'Blanco','Correcto','2021/01/03 00:24:50',512),
('iPhone XR',128,'Blanco','Buen estado','2021/01/03 00:24:50',509),
('iPhone XR',128,'Blanco','Muy bueno','2021/01/03 00:24:50',531),
('iPhone XR',128,'Blanco','Impecable','2021/01/03 00:24:50',528),
('iPhone XR',256,'Negro','Stallone','2021/01/03 00:25:01',524),
('iPhone XR',256,'Negro','Correcto','2021/01/03 00:25:01',543),
('iPhone XR',256,'Negro','Buen estado','2021/01/03 00:25:01',569),
('iPhone XR',256,'Negro','Muy bueno','2021/01/03 00:25:01',NULL),
('iPhone XR',256,'Negro','Impecable','2021/01/03 00:25:01',598),
('iPhone XR',256,'Rojo','Stallone','2021/01/03 00:25:12',NULL),
('iPhone XR',256,'Rojo','Correcto','2021/01/03 00:25:12',NULL),
('iPhone XR',256,'Rojo','Buen estado','2021/01/03 00:25:12',549),
('iPhone XR',256,'Rojo','Muy bueno','2021/01/03 00:25:12',NULL),
('iPhone XR',256,'Rojo','Impecable','2021/01/03 00:25:12',599),
('iPhone XR',256,'Coral','Stallone','2021/01/03 00:25:24',NULL),
('iPhone XR',256,'Coral','Correcto','2021/01/03 00:25:24',NULL),
('iPhone XR',256,'Coral','Buen estado','2021/01/03 00:25:24',NULL),
('iPhone XR',256,'Coral','Muy bueno','2021/01/03 00:25:24',589),
('iPhone XR',256,'Coral','Impecable','2021/01/03 00:25:24',610),
('iPhone XR',256,'Azul','Stallone','2021/01/03 00:25:36',NULL),
('iPhone XR',256,'Azul','Correcto','2021/01/03 00:25:36',NULL),
('iPhone XR',256,'Azul','Buen estado','2021/01/03 00:25:36',544),
('iPhone XR',256,'Azul','Muy bueno','2021/01/03 00:25:36',NULL),
('iPhone XR',256,'Azul','Impecable','2021/01/03 00:25:36',596),
('iPhone XR',256,'Amarillo','Stallone','2021/01/03 00:25:46',NULL),
('iPhone XR',256,'Amarillo','Correcto','2021/01/03 00:25:46',NULL),
('iPhone XR',256,'Amarillo','Buen estado','2021/01/03 00:25:46',632),
('iPhone XR',256,'Amarillo','Muy bueno','2021/01/03 00:25:46',NULL),
('iPhone XR',256,'Amarillo','Impecable','2021/01/03 00:25:46',630),
('iPhone XR',256,'Blanco','Stallone','2021/01/03 00:25:58',580),
('iPhone XR',256,'Blanco','Correcto','2021/01/03 00:25:58',664),
('iPhone XR',256,'Blanco','Buen estado','2021/01/03 00:25:58',NULL),
('iPhone XR',256,'Blanco','Muy bueno','2021/01/03 00:25:58',607),
('iPhone XR',256,'Blanco','Impecable','2021/01/03 00:25:58',598),
('iPhone XS',64,'Gris','Stallone','2021/01/03 00:26:09',474),
('iPhone XS',64,'Gris','Correcto','2021/01/03 00:26:09',475),
('iPhone XS',64,'Gris','Buen estado','2021/01/03 00:26:09',505),
('iPhone XS',64,'Gris','Muy bueno','2021/01/03 00:26:09',505),
